序号,系统时间,时间标识,CAN通道,传输方向,ID号,帧类型,帧格式,长度,Data
4203,20:30:48.607,0xB01538BA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B5 20 E9 0D 6E AD 48 46 
4204,20:30:48.607,0xB01538BB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D8 73 86 A0 2C 12 08 2D 
4205,20:30:48.607,0xB01538BC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5F 95 27 CC 01 19 56 08 
4206,20:30:48.607,0xB01538BD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4E 29 24 A0 87 2E 03 68 
4207,20:30:48.607,0xB01538BE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0E 72 90 96 09 36 D2 5F 
4208,20:30:48.607,0xB01538C0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FA 45 8B 71 89 D2 FC B4 
4209,20:30:48.607,0xB01538C1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E4 61 A4 AF 30 F1 69 3A 
4210,20:30:48.607,0xB01538C2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E2 75 DE 4F 0E CB 50 50 
4211,20:30:48.696,0xB0153CBD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B6 F7 6F 2D 2D 4A A4 A8 
4212,20:30:48.696,0xB0153CBE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 92 A4 AA 12 64 33 DB A4 
4213,20:30:48.696,0xB0153CBF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 74 05 C9 EA FD 6A 38 98 
4214,20:30:48.696,0xB0153CC0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F5 F2 9B 5E 37 D6 5B 36 
4215,20:30:48.696,0xB0153CC1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 93 48 E1 EF 41 D2 A4 33 
4216,20:30:48.696,0xB0153CC3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 14 90 02 08 CD FE AF C4 
4217,20:30:48.696,0xB0153CC4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9D 8E 9D F4 E5 32 C8 00 
4218,20:30:48.696,0xB0153CC5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 20 2C 27 29 21 49 67 92 
4219,20:30:48.696,0xB0153CC6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 46 64 8D 6C DE 8F DF 2A 
4220,20:30:48.696,0xB0153CC7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D3 0C 44 A9 44 14 11 01 
4221,20:30:48.696,0xB0153CC8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6F 09 49 1B 12 20 75 BF 
4222,20:30:48.696,0xB0153CC9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 22 9B 06 3B 0E 23 8E DB 
4223,20:30:48.696,0xB0153CCA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7D DB 48 DA DE 54 C3 15 
4224,20:30:48.696,0xB0153CCC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B8 77 DB 9F 49 E4 68 39 
4225,20:30:48.696,0xB0153CCD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D3 9F 90 72 D6 32 65 43 
4226,20:30:48.696,0xB0153CCE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FC AF 6A 03 8A 70 D2 95 
4227,20:30:48.696,0xB0153CCF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 35 E5 6A E2 82 94 78 64 
4228,20:30:48.696,0xB0153CD0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0D 79 D3 21 C3 2C 81 99 
4229,20:30:48.696,0xB0153CD1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A3 C5 05 8E 40 53 94 9C 
4230,20:30:48.696,0xB0153CD2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DC 1E 3B 57 61 84 A9 09 
4231,20:30:48.696,0xB0153CD4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 81 AE BE B6 F6 A9 AC A8 
4232,20:30:48.696,0xB0153CD5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D4 08 25 44 9B FF 00 9B 
4233,20:30:48.696,0xB0153CD6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D0 CD 98 10 09 04 5C 6D 
4234,20:30:48.696,0xB0153CD7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DD E7 B1 41 A0 81 00 A1 
4235,20:30:48.696,0xB0153CD8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FC 85 13 38 8C A0 4A 40 
4236,20:30:48.696,0xB0153CD9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3D AA 18 6A C4 50 52 16 
4237,20:30:48.696,0xB0153CDB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4F B8 A4 38 85 83 F8 24 
4238,20:30:48.696,0xB0153CDC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0E 44 2C 3B 10 A0 C4 3D 
4239,20:30:48.696,0xB0153CDD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 81 D2 F9 1C 4B 7E 58 53 
4240,20:30:48.696,0xB0153CDE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3F AD 1C 10 3C 45 7E 12 
4241,20:30:48.756,0xB0153EA7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AF 41 10 A5 95 84 64 76 
4242,20:30:48.756,0xB0153EA8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9C C7 DF 7F D4 EB 49 88 
4243,20:30:48.756,0xB0153EA9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A2 AC E0 80 A0 0B DA C6 
4244,20:30:48.756,0xB0153EAA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 99 2E DA 0F F3 1C 9E 47 
4245,20:30:48.756,0xB0153EAB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4D 7F 15 22 B2 B1 94 24 
4246,20:30:48.756,0xB0153EAC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1E F8 D4 FE A5 15 1C C4 
4247,20:30:48.756,0xB0153EAD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A7 0E C4 C8 7D 4B 79 C8 
4248,20:30:48.756,0xB0153EAF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C4 73 A0 81 05 4A 00 78 
4249,20:30:48.756,0xB0153EB0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| ED AE BF 61 AD 22 92 16 
4250,20:30:48.756,0xB0153EB1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BB 6D 3B 46 FA D5 D2 C4 
4251,20:30:48.756,0xB0153EB2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B3 FF 00 78 A8 20 67 10 
4252,20:30:48.756,0xB0153EB3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 94 1C C4 8D 05 8E DF BD 
4253,20:30:48.756,0xB0153EB4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D7 87 7F 7A 05 40 89 49 
4254,20:30:48.756,0xB0153EB6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 54 16 89 65 93 97 31 26 
4255,20:30:48.756,0xB0153EB7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 80 2E 05 B5 6D 38 71 
4256,20:30:48.756,0xB0153EB8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A0 2C C3 FF 00 62 92 C7 
4257,20:30:48.756,0xB0153EB9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F8 95 91 24 39 72 E6 DB 
4258,20:30:48.756,0xB0153EBA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CA 01 01 20 91 24 96 76 
4259,20:30:48.756,0xB0153EBB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 59 E0 6B 5C 96 03 33 E6 
4260,20:30:48.756,0xB0153EBC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A0 F2 B0 BB 5F AF EC 9A 
4261,20:30:48.756,0xB0153EBE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C2 94 49 26 09 2E 00 EB 
4262,20:30:48.756,0xB0153EBF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6D 3A D2 9C B8 81 38 69 
4263,20:30:48.756,0xB0153EC0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 72 38 DB DA 80 A2 02 81 
4264,20:30:48.756,0xB0153EC1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EE 2F B9 FE 52 15 A5 79 
4265,20:30:48.756,0xB0153EC2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D2 85 25 21 17 BA 88 87 
4266,20:30:48.756,0xB0153EC3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 B5 0C 25 1C 31 9D 57 
4267,20:30:48.756,0xB0153EC4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CB 2A 2E E7 A1 B7 76 25 
4268,20:30:48.756,0xB0153EC6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 68 18 25 18 8A 5E 47 F0 
4269,20:30:48.756,0xB0153EC7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A7 51 24 0B 58 18 8B 69 
4270,20:30:48.756,0xB0153F2D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FA DB 4A 92 B1 42 44 7D 
4271,20:30:48.756,0xB0153F2E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6D F4 B3 DC 6C DB 3B 9F 
4272,20:30:48.756,0xB0153F2F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DF 83 D0 6A 56 28 C4 62 
4273,20:30:48.756,0xB0153F31,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E2 07 4A 4A 09 D5 8C C7 
4274,20:30:48.756,0xB0153F32,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FF 00 63 EB E7 56 38 89 
4275,20:30:48.756,0xB0153F33,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B 8A 45 2B C5 93 10 32 
4276,20:30:48.756,0xB0153F34,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 55 2E 9D B5 80 7A F4 6B 
4277,20:30:48.756,0xB0153F35,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DD 70 51 77 6B 33 A7 52 
4278,20:30:48.877,0xB0154316,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 26 2D A3 C6 ED 57 4E 28 
4279,20:30:48.877,0xB0154317,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CA 1C 0B 48 7D 38 89 BF 
4280,20:30:48.877,0xB0154319,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 91 3F 50 3A 1D F4 12 FD 
4281,20:30:48.877,0xB015431A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 20 8F AF 62 1E 75 E1 E9 
4282,20:30:48.877,0xB015431B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A2 82 4A 94 B0 0F FE A0 
4283,20:30:48.877,0xB015431C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2A 90 A4 E2 82 A5 5F 6D 
4284,20:30:48.877,0xB015431D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B1 1C 99 FF 00 8D EA F4 
4285,20:30:48.877,0xB015431E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EC 2D 1C 20 F1 8E CB 2C 
4286,20:30:48.877,0xB0154320,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C0 BB 4E B6 1D F0 A4 C3 
4287,20:30:48.877,0xB0154321,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0C 46 C2 F7 E4 3C CF DE 
4288,20:30:48.877,0xB0154322,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 BA 63 C3 C6 5A ED EE 
4289,20:30:48.877,0xB0154323,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 62 4B 90 ED 13 FA 02 81 
4290,20:30:48.877,0xB0154324,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 37 F2 31 40 31 4A D4 16 
4291,20:30:48.877,0xB0154325,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 DC F4 9D 38 E8 DC 79 
4292,20:30:48.877,0xB0154326,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0E 87 FE CD EB FA A5 C8 
4293,20:30:48.877,0xB0154327,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B 82 13 2C EF AB 5F 9F 
4294,20:30:48.877,0xB0154329,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 67 80 44 8E DB 4D E8 
4295,20:30:48.877,0xB015432A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 45 B9 EF CF 83 80 95 
4296,20:30:48.877,0xB015432B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 F8 71 E1 52 18 78 81 
4297,20:30:48.877,0xB015432C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6F 73 D6 A0 16 91 88 A4 
4298,20:30:48.877,0xB015432D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 79 D0 77 88 E5 3F 4E 59 
4299,20:30:48.877,0xB015432E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1F 26 51 72 6E 74 FD 5F 
4300,20:30:48.877,0xB015432F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A6 F5 25 2D 40 A5 36 03 
4301,20:30:48.877,0xB0154331,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B8 60 08 0E E4 EA EF 61 
4302,20:30:48.877,0xB0154332,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 38 BC 3C 7A 59 C6 A1 45 
4303,20:30:48.877,0xB0154333,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 48 CA 15 2C 3A F3 E6 FA 
4304,20:30:48.877,0xB0154334,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 7D BD 7F 54 A1 2A 52 
4305,20:30:48.877,0xB0154335,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C4 28 A9 FC 40 4B DC B7 
4306,20:30:48.877,0xB0154336,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 8A 42 89 23 6D BB 12 
4307,20:30:48.877,0xB0154337,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B1 EB 06 F4 33 A4 C2 43 
4308,20:30:48.877,0xB0154339,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 4A 8A 9F 08 A6 E5 26 
4309,20:30:48.877,0xB015433A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8D BB 91 BE 81 C1 2C C4 
4310,20:30:48.877,0xB015433B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DE A3 58 AD 49 4A 72 DC 
4311,20:30:48.877,0xB015433C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F9 7E 65 EA 0C 90 47 88 
4312,20:30:48.877,0xB015433D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 63 69 EF 85 38 67 51 24 
4313,20:30:48.877,0xB015433E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DF FB 40 CA CE 48 62 41 
4314,20:30:48.877,0xB015433F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 33 56 89 24 81 11 B3 DD 
4315,20:30:48.877,0xB0154341,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 01 5A 95 6A 47 9C 4F 0F 
4316,20:30:48.877,0xB0154342,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 73 B6 E7 D6 91 2E 85 03 
4317,20:30:48.877,0xB0154343,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 08 D2 DE 7B A6 26 54 E5 
4318,20:30:48.877,0xB0154344,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 90 8B 90 A3 98 97 59 B3 
4319,20:30:48.877,0xB0154345,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 40 A6 43 30 8E 1E BC 79 
4320,20:30:48.877,0xB0154346,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1F FA BB E9 54 28 F0 82 
4321,20:30:48.877,0xB0154347,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A1 98 90 49 52 41 6C CF 
4322,20:30:48.877,0xB0154348,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D0 43 8D B6 A0 E2 1C 15 
4323,20:30:48.877,0xB015434A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 53 00 54 55 21 C1 F3 EF 
4324,20:30:48.877,0xB015434B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 88 75 1D 05 DC 0F 2B 
4325,20:30:48.877,0xB015434C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CA 00 31 70 5C 85 1D 1B 
4326,20:30:48.877,0xB015434D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 11 B7 39 9E 0F 40 08 5A 
4327,20:30:48.877,0xB015434E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2E 62 0F 7B 40 55 4B 58 
4328,20:30:48.877,0xB015434F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 02 79 B7 31 C6 C7 4B 50 
4329,20:30:48.877,0xB0154350,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6F 41 50 A3 9A 20 37 84 
4330,20:30:48.877,0xB015435D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 29 27 21 31 61 78 04 
4331,20:30:48.877,0xB015435E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 92 E0 EB AF 62 A0 30 D4 
4332,20:30:48.877,0xB015435F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 68 05 8E E0 7D A6 82 DF 
4333,20:30:48.877,0xB0154360,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 19 2E 74 76 61 2D 7E 47 
4334,20:30:48.877,0xB0154361,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 92 E9 50 D3 5E 0F A4 FE 
4335,20:30:48.877,0xB0154362,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A5 A5 4A 30 1F 23 7A B8 
4336,20:30:48.936,0xB0154629,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 18 4A 0A 29 0A 4A 48 74 
4337,20:30:48.936,0xB015462A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B9 86 EB 3B C0 FE 73 38 
4338,20:30:48.936,0xB015462B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3E 17 50 0C 38 F6 EE 37 
4339,20:30:48.936,0xB015462C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D9 2F A0 DF BD A8 01 52 
4340,20:30:48.936,0xB015462E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 48 27 7B CC DE D3 EF 76 
4341,20:30:48.936,0xB015462F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2F 79 BB 76 DA D1 5E 52 
4342,20:30:48.936,0xB0154630,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 02 48 20 33 1E 65 8E F3 
4343,20:30:48.936,0xB0154631,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 19 10 96 86 2E 75 E4 ED 
4344,20:30:48.936,0xB0154632,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 69 C4 5E 2B 92 12 8C 3B 
4345,20:30:48.936,0xB0154633,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 82 73 14 AB C2 0B 0C 
4346,20:30:48.936,0xB0154634,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 29 04 10 48 96 7E BB FE 
4347,20:30:48.936,0xB0154636,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 38 61 DF 31 20 E8 6D EB 
4348,20:30:48.936,0xB0154637,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 81 D9 8E F7 8A EC 25 E1 
4349,20:30:48.936,0xB0154638,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 65 12 01 19 8B 9B F0 83 
4350,20:30:49.146,0xB0154DE9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5E 14 C8 21 2A 25 29 7C 
4351,20:30:49.146,0xB0154DEA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A1 C9 72 33 4E A4 75 61 
4352,20:30:49.146,0xB0154DEB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 09 1A 13 72 EC 0D FA 54 
4353,20:30:49.146,0xB0154DEC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B5 A9 F1 13 F3 B0 C6 1E 
4354,20:30:49.146,0xB0154DEE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 80 D2 35 91 B6 FF 00 7A 
4355,20:30:49.146,0xB0154DEF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 51 18 67 38 4C 2C B3 31 
4356,20:30:49.146,0xB0154DF0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 86 82 4F 49 33 AF 17 F3 
4357,20:30:49.146,0xB0154DF1,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 99 62 61 95 0F 9A 0F CB 
4358,20:30:49.146,0xB0154DF2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F2 8B 50 57 E7 27 09 43 
4359,20:30:49.146,0xB0154DF3,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F1 A3 6E 6A 04 E3 28 A5 
4360,20:30:49.146,0xB0154DF4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EF 3B 46 A2 90 A1 6A 29 
4361,20:30:49.146,0xB0154DF5,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2A C8 43 94 97 70 C4 73 
4362,20:30:49.146,0xB0154DF7,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C5 CF A0 14 7E 61 6C AA 
4363,20:30:49.146,0xB0154DF8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 11 FF 00 5D 12 75 E3 B7 
4364,20:30:49.146,0xB0154DF9,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 33 3B 34 EF 3A BD 70 41 
4365,20:30:49.146,0xB0154DFA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2D 41 C9 4A 93 95 D4 EC 
4366,20:30:49.146,0xB0154DFB,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B5 A5 9E 34 FE D5 4A 01 
4367,20:30:49.146,0xB0154DFC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 5C 43 90 40 D8 DD 87 7D 
4368,20:30:49.146,0xB0154DFD,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2E B7 2C E3 E9 26 C0 17 
4369,20:30:49.146,0xB0154DFF,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 02 5D C1 8E 10 C7 F8 45 
4370,20:30:49.146,0xB0154E00,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A8 C3 04 5C 12 E0 98 31 
4371,20:30:49.146,0xB0154E01,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 D4 81 E2 0C 3F F5 E3 
4372,20:30:49.146,0xB0154E02,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 41 36 67 3C 5F F9 41 40 
4373,20:30:49.146,0xB0154E03,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 95 E1 58 21 A4 5F EE 
4374,20:30:49.146,0xB0154E04,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DB 34 D4 96 71 17 88 09 
4375,20:30:49.146,0xB0154E06,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C2 25 82 B8 B7 7C C3 D4 
4376,20:30:49.146,0xB0154E07,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C9 B8 37 8B ED 1E D4 E5 
4377,20:30:49.146,0xB0154E08,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 50 49 2C 49 0E 13 B1 
4378,20:30:49.146,0xB0154E09,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 29 50 0C DE 23 A5 8B 37 
4379,20:30:49.146,0xB0154E0A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 69 96 25 E3 CA 34 78 BD 
4380,20:30:49.146,0xB0154E0B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 71 83 4C 92 F0 B5 14 E4 
4381,20:30:49.146,0xB0154E0C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 72 2F C4 0D E4 6B E7 
4382,20:30:49.146,0xB0154E0D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 54 2E F0 DF D9 F5 A0 A9 
4383,20:30:49.146,0xB0154E0F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 07 C4 78 8D BA 6C 79 04 
4384,20:30:49.146,0xB0154E10,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C8 46 B0 49 96 E5 D8 AC 
4385,20:30:49.146,0xB0154E11,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7F BF 18 E3 AD 4C 62 39 
4386,20:30:49.146,0xB0154E12,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CC C8 1F 9A 02 48 52 F2 
4387,20:30:49.146,0xB0154E13,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DB AD 02 2B 0C 66 2A 3F 
4388,20:30:49.146,0xB0154E14,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D7 F7 A1 A7 4B 7D 22 58 
4389,20:30:49.146,0xB0154E15,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D0 4A 5A 60 9B 92 4C 65 
4390,20:30:49.146,0xB0154E17,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 54 07 31 0E C5 A6 0D BF 
4391,20:30:49.146,0xB0154E18,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A8 C4 4B DC 85 68 F7 E4 
4392,20:30:49.146,0xB0154E19,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D6 3F CE 4D 40 D8 6E A7 
4393,20:30:49.146,0xB0154E1A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D8 06 C4 C1 2A 21 70 19 
4394,20:30:49.146,0xB0154E1B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B3 4E 80 7B F2 A6 4B 24 
4395,20:30:49.146,0xB0154E1C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 09 7C C5 CB B0 6D FD 77 
4396,20:30:49.146,0xB0154E1D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F7 1F 8A 53 84 48 2A 51 
4397,20:30:49.146,0xB0154E1E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 12 4B B0 B4 03 F6 DC B3 
4398,20:30:49.146,0xB0154E20,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9C 97 E1 66 A0 4F 96 A5 
4399,20:30:49.146,0xB0154E21,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F7 7E 9E D6 A8 A7 09 29 
4400,20:30:49.146,0xB0154E22,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8F B7 0A 62 AF F9 33 02 
4401,20:30:49.146,0xB0154E23,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E1 DC DC 72 1E FD B2 11 
4402,20:30:49.146,0xB0154E24,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 46 62 32 11 09 21 E7 48 
4403,20:30:49.146,0xB0154E25,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C2 A0 BE C5 DC 80 D0 2D 
4404,20:30:49.146,0xB0154E27,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 54 0B 6D CB 8B F6 69 7D 
4405,20:30:49.146,0xB0154E28,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BD A2 82 28 25 CE 6F 08 
4406,20:30:49.146,0xB0154E29,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 20 31 53 0D 4E C7 87 DA 
