序号,系统时间,时间标识,CAN通道,传输方向,ID号,帧类型,帧格式,长度,Data
108549,16:56:39.963,0x2AE42965,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2E CC 35 CB 3E 74 14 82 
108550,16:56:39.963,0x2AE42967,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 08 2F 39 8F 46 8F 5F 7A 
108551,16:56:39.963,0x2AE42969,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 92 CF 94 0A 4C 60 90 
108552,16:56:39.963,0x2AE4296B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E4 B1 B4 40 EA 75 CF D6 
108553,16:56:39.963,0x2AE4296D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 88 38 81 23 2B BB 0F 7A 
108554,16:56:39.963,0x2AE4296F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 06 24 9B E9 44 6A 4F EA 
108555,16:56:39.963,0x2AE42971,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 D9 CB 48 8D 3F 82 97 
108556,16:56:39.963,0x2AE42973,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 86 AD D8 E5 4C 92 01 21 
108557,16:56:39.963,0x2AE42975,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A4 39 07 2F 8E 7C ED 34 
108558,16:56:39.963,0x2AE42977,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0C 54 42 41 CC ED 97 A6 
108559,16:56:39.963,0x2AE42979,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9D CD 6F 09 49 51 4C E7 
108560,16:56:39.963,0x2AE4297B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E5 6A 55 02 58 96 2F 6D 
108561,16:56:39.963,0x2AE4297D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 BA 33 FD D5 13 01 89 
108562,16:56:39.963,0x2AE4297F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 7D 0B C6 8C 26 81 81 70 
108563,16:56:39.963,0x2AE42981,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 38 06 1A 6D 41 2F FE 87 
108564,16:56:39.963,0x2AE42983,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 46 91 44 C5 E2 1F BE FD 
108565,16:56:39.963,0x2AE42985,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D8 02 08 71 40 C1 2A 51 
108566,16:56:39.963,0x2AE42987,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 25 44 33 C1 88 BD FB F2 
108567,16:56:39.963,0x2AE42989,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AA 04 00 40 00 00 00 00 
108568,16:56:39.963,0x2AE4298B,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 87 04 34 A5 8C F5 DD E2 
108569,16:56:39.963,0x2AE4298D,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 36 A8 D8 11 EE F6 7C F3 
108570,16:56:39.963,0x2AE4298F,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BD 3A 0B 16 3C B4 CF 97 
108571,16:56:39.963,0x2AE42991,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4A 07 53 80 48 FD AE 49 
108572,16:56:39.963,0x2AE42993,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D3 BE C9 AC 82 48 9B 00 
108573,16:56:40.143,0x2AE4312E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BD 15 3B 30 0F 91 D1 BA 
108574,16:56:40.143,0x2AE43130,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8F 2A 50 42 5D 2A 0C 2E 
108575,16:56:40.143,0x2AE43132,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1A 5E E0 39 BE BF 54 0F 
108576,16:56:40.143,0x2AE43134,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AE DE 74 50 CF 89 D9 41 
108577,16:56:40.143,0x2AE43136,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9F B7 8E DB 3A 50 A0 48 
108578,16:56:40.143,0x2AE43138,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4B DE C7 4E 33 78 CF 5E 
108579,16:56:40.143,0x2AE4313A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 75 B2 D1 9A 4E 76 FE 75 
108580,16:56:40.143,0x2AE4313C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A0 6C 57 63 72 D3 AE 91 
108581,16:56:40.143,0x2AE4313E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9F 6D 58 16 91 7C BB FE 
108582,16:56:40.143,0x2AE43140,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F0 AC 18 E6 C1 AF DD E7 
108583,16:56:40.143,0x2AE43142,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4F 2A CC 14 C0 96 02 C1 
108584,16:56:40.143,0x2AE43144,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A0 F1 EC 3D 05 50 49 4B 
108585,16:56:40.143,0x2AE43146,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 96 7B 1D F9 69 3D BD 22 
108586,16:56:40.143,0x2AE43148,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 94 D0 04 08 6D 75 EE FC 
108587,16:56:40.143,0x2AE4314A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EA 90 DE 16 81 AF 1B CF 
108588,16:56:40.143,0x2AE4314C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 77 BC D6 04 61 72 90 4E 
108589,16:56:40.143,0x2AE4314E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 46 21 89 CD FD FE 28 13 
108590,16:56:40.143,0x2AE43150,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 03 B4 90 2E DA 77 C2 9D 
108591,16:56:40.143,0x2AE43152,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 20 25 44 95 78 58 04 A7 
108592,16:56:40.143,0x2AE43154,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 37 D5 BE FD 67 12 19 DD 
108593,16:56:40.143,0x2AE43156,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C0 D0 FC 1D E9 48 10 A0 
108594,16:56:40.143,0x2AE43158,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 99 32 E4 D9 E7 5F 21 41 
108595,16:56:40.143,0x2AE4315A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 46 51 20 13 04 C6 CF 99 
108596,16:56:40.143,0x2AE4315C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 93 AE 81 E9 D2 13 26 58 
108597,16:56:40.143,0x2AE4315E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6B B6 7F 53 E9 59 0A 49 
108598,16:56:40.143,0x2AE43160,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B5 D8 02 5E 20 0D F8 53 
108599,16:56:40.143,0x2AE43162,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 10 15 01 5C 40 CE D4 09 
108600,16:56:40.143,0x2AE43164,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E1 48 6C 5F B6 71 1A 3F 
108601,16:56:40.143,0x2AE43166,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BE BA 56 41 65 39 62 00 
108602,16:56:40.143,0x2AE43168,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 62 79 11 0F E5 7E 14 46 
108603,16:56:40.143,0x2AE4316A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 02 48 63 13 2E DD 5E 8B 
108604,16:56:40.143,0x2AE4316C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A4 02 00 BE 63 98 B9 3D 
108605,16:56:40.173,0x2AE4316E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F5 A0 29 48 24 29 25 81 
108606,16:56:40.173,0x2AE43170,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E8 44 BB 97 1D E5 44 05 
108607,16:56:40.173,0x2AE43172,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3A 9D 98 4B C5 9F E2 3D 
108608,16:56:40.173,0x2AE43174,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1E 90 17 CC 01 60 21 F3 
108609,16:56:40.173,0x2AE43176,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9D 8F 7C 5C A4 A1 F1 10 
108610,16:56:40.173,0x2AE43178,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 51 91 3E 4F D7 E2 28 14 
108611,16:56:40.173,0x2AE4317A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 91 8C 00 1C EB A0 73 70 
108612,16:56:40.173,0x2AE4317C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EC 33 67 CE 89 FD C0 70 
108613,16:56:40.173,0x2AE4317E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0A 0F 52 78 F4 B7 C9 C8 
108614,16:56:40.173,0x2AE43180,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 08 48 2B 42 89 2A 83 16 
108615,16:56:40.173,0x2AE43182,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1B 1D 3F B6 B1 20 38 24 
108616,16:56:40.173,0x2AE43184,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 39 16 9F BD F9 6D 41 D0 
108617,16:56:40.173,0x2AE43186,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 55 E1 C4 D7 02 2C 05 A7 
108618,16:56:40.173,0x2AE43188,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B1 F4 1D 95 03 C4 45 CD 
108619,16:56:40.173,0x2AE4318A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B8 11 C0 7C E7 53 75 42 
108620,16:56:40.173,0x2AE4318C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BF 54 8C B2 8F FF 00 5B 
108621,16:56:40.173,0x2AE4318E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6C B7 E4 C7 F2 00 40 05 
108622,16:56:40.173,0x2AE43190,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C1 10 EF 7B 9E 5E DA 64 
108623,16:56:40.173,0x2AE43192,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0C AC 2C 31 7C 4C DB EF 
108624,16:56:40.173,0x2AE43194,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 86 F4 CA FD 6E E4 BB 0D 
108625,16:56:40.173,0x2AE43196,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E7 94 B7 CD 49 40 92 1C 
108626,16:56:40.173,0x2AE43198,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F8 99 C2 45 A7 7E 1E 63 
108627,16:56:40.173,0x2AE4319A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 85 54 03 06 E4 87 21 E0 
108628,16:56:40.173,0x2AE4319C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 33 F7 D2 F9 82 12 52 C5 
108629,16:56:40.173,0x2AE4319E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 40 80 0B 28 34 9B 5B 5D 
108630,16:56:40.173,0x2AE431A0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 63 D2 AA A0 8B 87 18 85 
108631,16:56:40.173,0x2AE431A2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 88 E2 CE ED E8 7A 35 28 
108632,16:56:40.173,0x2AE431A4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B7 8C 95 33 E1 81 07 79 
108633,16:56:40.173,0x2AE431A6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C8 F3 E5 58 AD 0C 07 88 
108634,16:56:40.173,0x2AE431A8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AC 16 CF 58 03 B1 B6 E0 
108635,16:56:40.173,0x2AE431AA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 40 01 52 02 5A C0 3F 1B 
108636,16:56:40.173,0x2AE431AC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6E CE 6F 02 F4 48 4A 8B 
108637,16:56:40.173,0x2AE431AE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 08 0D 77 33 68 92 1A 95 
108638,16:56:40.173,0x2AE431B0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 45 C8 70 E5 2D 62 38 CC 
108639,16:56:40.173,0x2AE431B2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8B FC DA 98 90 0B A8 32 
108640,16:56:40.173,0x2AE431B4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4D 80 D6 CF 71 DE C2 01 
108641,16:56:40.173,0x2AE431B6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 42 9C 31 B8 2C C2 C0 65 
108642,16:56:40.173,0x2AE431B8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CC 8C DB D1 A9 88 4A AE 
108643,16:56:40.173,0x2AE431BA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 97 00 32 5C 3B 2B 26 EC 
108644,16:56:40.173,0x2AE431BC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9C E8 31 25 84 3F 38 E3 
108645,16:56:40.173,0x2AE431BE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D3 E1 E8 BC 60 72 C0 92 
108646,16:56:40.173,0x2AE431C0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0B 07 B1 C8 31 F4 CB 90 
108647,16:56:40.173,0x2AE431C2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 15 00 C9 2C 1E CC 6F A3 
108648,16:56:40.173,0x2AE431C4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EB 0D 76 98 E1 53 57 86 
108649,16:56:40.173,0x2AE431C6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 07 8A 6E 25 87 7A 8C AF 
108650,16:56:40.173,0x2AE431C8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AD 16 BC 48 3E 19 B3 83 
108651,16:56:40.173,0x2AE431CA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2F 3C 3A B6 B2 F7 98 F0 
108652,16:56:40.173,0x2AE431CC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 90 42 9D 42 E0 D9 A3 DB 
108653,16:56:40.173,0x2AE431CE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A7 4A 0A 14 95 61 7F 08 
108654,16:56:40.173,0x2AE431D0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4D B5 3C 7A 7F 72 5C 01 
108655,16:56:40.173,0x2AE431D2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2B 13 A5 99 8B EA 3E F9 
108656,16:56:40.173,0x2AE431D4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 3D 07 59 50 02 C6 F3 F7 
108657,16:56:40.173,0x2AE431D6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EC D5 46 21 51 2A 50 CE 
108658,16:56:40.173,0x2AE431D8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DB E7 A8 D2 D4 0A 4E 02 
108659,16:56:40.173,0x2AE431DA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 66 13 33 69 17 3D DE D4 
108660,16:56:40.173,0x2AE431DC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 02 8C E1 10 A9 51 11 0D 
108661,16:56:40.173,0x2AE431DE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A6 9E 76 A6 59 0C A4 91 
108662,16:56:40.173,0x2AE431E0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E2 20 62 1A F5 3C AB 3A 
108663,16:56:40.173,0x2AE431E2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 42 46 16 72 19 C4 8C 9C 
108664,16:56:40.173,0x2AE431E4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 6D CA 80 A0 24 A7 08 90 
108665,16:56:40.173,0x2AE431E6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD B3 13 EB 95 65 04 10 
108666,16:56:40.173,0x2AE431E8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 04 90 0D 86 BC FB 32 24 
108667,16:56:40.173,0x2AE431EA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 12 51 E0 00 07 83 3C 
108668,16:56:40.173,0x2AE431EC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D9 B3 BB 46 73 4C 0A 51 
108669,16:56:40.173,0x2AE431EE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 03 F5 6B 9B BF 5D D8 50 
108670,16:56:40.173,0x2AE431F0,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 BA 7C 2E 70 AB 4C A7 
108671,16:56:40.173,0x2AE431F2,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8E 5A D3 30 4A 58 BA A6 
108672,16:56:40.173,0x2AE431F4,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1E 0F D7 6F 9D 30 57 87 
108673,16:56:40.173,0x2AE431F6,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 13 80 7C B3 8B FA 3D 2B 
108674,16:56:40.173,0x2AE431F8,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 95 C2 60 66 4D F3 EE 2F 
108675,16:56:40.173,0x2AE431FA,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EA 19 29 4E 17 24 E2 FF 
108676,16:56:40.173,0x2AE431FC,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 22 1B 89 D5 98 70 EB 
108677,16:56:40.173,0x2AE431FE,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 4A 94 60 2A 52 94 54 08 
108678,16:56:40.173,0x2AE43200,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FD 72 13 94 FC 6B 4E 96 
108679,16:56:40.173,0x2AE43202,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 04 B3 A8 0C 8D 89 E2 E3 
108680,16:56:40.173,0x2AE43204,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DB 9D 21 25 D8 9B DC 3C 
108681,16:56:40.173,0x2AE43206,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 09 E9 E6 FA D0 30 2C 0A 
108682,16:56:40.173,0x2AE43208,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B0 81 A3 43 87 F5 E5 58 
108683,16:56:40.173,0x2AE4320A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A9 59 59 41 80 6F 5E D8 
108684,16:56:40.173,0x2AE4320C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C5 E8 8F D1 9C 00 0C 10 
108685,16:56:40.173,0x2AE4320E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 63 29 13 B6 DC 29 07 E4 
108686,16:56:40.173,0x2AE43210,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 36 82 46 B7 A0 29 00 BB 
108687,16:56:40.173,0x2AE43212,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E5 71 D9 8B 4F 0A 22 49 
108688,16:56:40.173,0x2AE43214,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 30 E1 C3 0C EF 7B 3F 76 
108689,16:56:40.173,0x2AE43216,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A0 54 54 E0 08 6E 7D E9 
108690,16:56:40.173,0x2AE43218,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F2 D4 12 01 62 E4 10 4B 
108691,16:56:40.173,0x2AE4321A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 89 9B E5 9C 77 A8 06 29 
108692,16:56:40.173,0x2AE4321C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 33 07 2C F5 9E FD A8 91 
108693,16:56:40.173,0x2AE4321E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 88 62 2E 1E 0B 67 BD C3 
108694,16:56:40.173,0x2AE43220,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 68 58 B5 3A C8 00 38 BD 
108695,16:56:40.173,0x2AE43222,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 86 41 B5 69 CF 32 D9 F1 
108696,16:56:40.173,0x2AE43224,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CE 95 25 DA 04 B7 01 97 
108697,16:56:40.173,0x2AE43226,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2B 50 4F F4 21 4E 63 F5 
108698,16:56:40.173,0x2AE43228,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 19 29 F5 7F 42 DC 73 A6 
108699,16:56:40.173,0x2AE4322A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 18 89 2A 0D 21 87 1F 9E 
108700,16:56:40.173,0x2AE4322C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 21 A3 43 4C 59 49 70 1C 
108701,16:56:40.173,0x2AE4322E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 88 62 F6 1C 0C F7 39 56 
108702,16:56:40.173,0x2AE43230,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 49 4B 44 6C 4F DD 02 A5 
108703,16:56:40.173,0x2AE43232,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 61 44 82 03 0B ED B8 E2 
108704,16:56:40.173,0x2AE43234,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 63 5B 73 62 94 16 26 00 
108705,16:56:40.173,0x2AE43236,ch1,接收,0x0321,数据帧,标准帧,0x08,x| B1 F6 99 3A 33 BF 41 52 
108706,16:56:40.173,0x2AE43238,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 05 01 44 1C 44 9D A0 79 
108707,16:56:40.173,0x2AE4323A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F9 E4 6F 60 C5 05 44 AA 
108708,16:56:40.173,0x2AE4323C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1D 36 01 50 DB F5 9B 72 
108709,16:56:40.173,0x2AE4323E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A0 75 00 A9 C5 93 81 C3 
108710,16:56:40.173,0x2AE43240,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 98 D2 5F 49 B4 2F FE 81 
108711,16:56:40.173,0x2AE43242,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C2 55 98 63 E7 3D 9A 5C 
108712,16:56:40.173,0x2AE43244,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 43 17 84 12 01 62 F6 CD 
108713,16:56:40.173,0x2AE43246,ch1,接收,0x0321,数据帧,标准帧,0x08,x| F3 9D FD E8 9C 29 50 2C 
108714,16:56:40.173,0x2AE43248,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 08 30 FA 09 81 2C 7E 68 
108715,16:56:40.173,0x2AE4324A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0E 10 4B 0B 3B DA D3 E7 
108716,16:56:40.173,0x2AE4324C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EB 4E A4 BA 58 7F 45 29 
108717,16:56:40.173,0x2AE4324E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 33 85 1B 17 99 36 21 DD 
108718,16:56:40.173,0x2AE43250,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BB 7B 51 05 A5 45 CD 98 
108719,16:56:40.173,0x2AE43252,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 34 6F 76 CA 82 6C 00 7C 
108720,16:56:40.173,0x2AE43254,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 24 A4 4F 36 FB 87 CB 46 
108721,16:56:40.173,0x2AE43256,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 8A 02 EE A4 99 21 80 D2 
108722,16:56:40.173,0x2AE43258,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DD DB E2 B1 24 96 4E 63 
108723,16:56:40.173,0x2AE4325A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C4 0B 07 11 CF F8 1B 5A 
108724,16:56:40.173,0x2AE4325C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 52 70 FE A1 81 60 E0 BB 
108725,16:56:40.173,0x2AE4325E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 59 F3 C8 ED 6A 04 20 49 
108726,16:56:40.173,0x2AE43260,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 67 69 E3 6F 81 5B 02 30 
108727,16:56:40.173,0x2AE43262,ch1,接收,0x0321,数据帧,标准帧,0x08,x| BC B9 B0 B3 4E 7D DE 8F 
108728,16:56:40.173,0x2AE43264,ch1,接收,0x0321,数据帧,标准帧,0x08,x| AF 7B F5 15 9C E2 C4 F2 
108729,16:56:40.173,0x2AE43266,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CC DB EB C5 B6 A0 CD 85 
108730,16:56:40.173,0x2AE43268,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 20 BC 58 9D 0B F7 C0 54 
108731,16:56:40.173,0x2AE4326A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| D6 19 2A 3A 97 DE 74 DF 
108732,16:56:40.173,0x2AE4326C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| E7 7A A1 70 EE 2D 96 64 
108733,16:56:40.173,0x2AE4326E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| DC 11 39 7B 0E 6A 48 0A 
108734,16:56:40.173,0x2AE43270,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 00 BB 9E 99 B3 87 F6 A0 
108735,16:56:40.173,0x2AE43272,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 82 4E 22 21 83 5C F5 B7 
108736,16:56:40.173,0x2AE43274,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 0B 35 E8 29 93 81 48 16 
108737,16:56:40.173,0x2AE43276,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 25 C1 05 CF 10 3D 4F 4C 
108738,16:56:40.173,0x2AE43278,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EB A0 B2 DC 58 C9 63 00 
108739,16:56:40.173,0x2AE4327A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 1E 2E CD 9D F3 B5 4D 0E 
108740,16:56:40.173,0x2AE4327C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 85 BA 80 7C B3 61 60 FC 
108741,16:56:40.173,0x2AE4327E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 27 85 00 24 92 E6 E7 BC 
108742,16:56:40.173,0x2AE43280,ch1,接收,0x0321,数据帧,标准帧,0x08,x| A9 19 2A 04 83 36 27 68 
108743,16:56:40.173,0x2AE43282,ch1,接收,0x0321,数据帧,标准帧,0x08,x| CB A8 EC D3 2A 01 29 72 
108744,16:56:40.173,0x2AE43284,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 54 4C 1E 5B DA 93 0C 09 
108745,16:56:40.173,0x2AE43286,ch1,接收,0x0321,数据帧,标准帧,0x08,x| C3 AC FB BF 6F 40 A6 E1 
108746,16:56:40.173,0x2AE43288,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 2E 7C 32 4F 98 CE 34 07 
108747,16:56:40.173,0x2AE4328A,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 58 AC 89 0A D0 86 73 6C 
108748,16:56:40.173,0x2AE4328C,ch1,接收,0x0321,数据帧,标准帧,0x08,x| EA 86 6F 00 5D D9 8E F9 
108749,16:56:40.173,0x2AE4328E,ch1,接收,0x0321,数据帧,标准帧,0x08,x| FB 70 A0 65 83 0C 17 83 
108750,16:56:40.173,0x2AE43290,ch1,接收,0x0321,数据帧,标准帧,0x08,x| 9F 5F 91 40 A7 F1 E2 48 
